timeout_sec,http2MaxRequests,http1MaxPendingRequests,retry_attempts,consecutive5xxErrors,reward,latency_p99_ms,latency_spread,error_rate_5xx,envoy_cpu_cores,rps_user,success_rate
1.0,372,333,0,1,0.809569189628784,2883.4779923791207,2729.223925271214,7.008295207816823e-05,1.336216253143894,570.7522131114756,0.4504870601181884
1.57,100,485,2,1,0.7785864377997476,2449.22733815622,2351.3903592740944,0.00022164761069762704,1.6108446124662807,541.414363774551,0.4504617575314098
2.01,100,55,0,9,0.8430815680861585,2239.2679221386143,2158.301862396462,0.0,1.108761795826229,493.0063170526821,0.44738337924727933
3.0,500,500,0,10,0.7849472300987856,1795.579906632045,1758.2095350492161,9.424055625752204e-05,1.601774030041158,424.428734850606,0.4494392554965898
2.83,100,500,4,10,0.8753921482291697,857.8656527327689,844.9641386655147,0.0,0.9401018211200336,351.39045638174474,0.45145136440365335
1.0,100,109,2,1,0.8905575781066948,633.5341631569936,627.3756253058822,0.0,0.8335090488643452,313.15645614175435,0.4517818301024693
1.07,100,500,5,1,0.8788359542724087,748.3957557322678,740.9075778881817,0.00023764833684042561,0.9191936246930356,336.63858593599775,0.4516397445323661
1.43,500,392,0,10,0.8162044203261765,930.4684235009905,909.2414036060208,0.0,1.4090409764870213,409.32422896915875,0.45117632791656564
2.69,100,50,5,1,0.8935600461326594,1919.9837133550498,1856.5600680348527,0.0,0.7256348382257287,487.88,0.447733049110437
1.0,446,50,0,1,0.8460851109263186,2291.8701277140112,2200.919181963484,0.0,1.0815594689335346,540.1510399107589,0.4491262723791196
2.41,100,500,1,1,0.8295604669212024,2415.934414668546,2316.0498154238967,0.0,1.205783456960632,572.36,0.44824935355370743
1.01,223,500,0,3,0.8254299626276533,3740.964947861805,3576.484024486169,0.0,1.152645333233841,573.8880243209728,0.4510350932166722
1.89,248,298,0,5,0.7507738209629032,4298.872549019599,4105.572236193739,0.0,1.7136612727896627,583.76,0.4486090174044128
1.0,471,287,0,2,0.7676692575179985,4307.822665806137,4126.968402386308,0.00013657843960788077,1.5772130807037155,585.7674194967799,0.45192572636094974
2.91,269,500,0,1,0.740010309186268,4205.239179954444,4022.4103699335674,0.00013955760240039075,1.8053834263087882,573.24,0.44867769171725624
1.83,303,69,0,5,0.7842243318966944,3229.1885956718606,3085.798637040577,0.0,1.5157057704026964,559.5415449853982,0.4514584174003315
1.0,436,50,0,1,0.7980391126364139,2425.0227491741966,2326.8166948421326,7.54536459178165e-05,1.4571415434829758,530.1268018720749,0.45121856445941977
3.0,100,78,4,5,0.7954138434643614,2250.6508929157535,2173.971481550439,8.250709921953777e-05,1.489036825604463,484.80676667066683,0.4505775462291
1.0,100,179,0,10,0.8191993384826234,1631.9186046511663,1590.9000861326479,9.685230024213076e-05,1.3387842978457352,413.0,0.4513317191283293
1.0,417,500,3,6,0.8114633132489975,848.2315939475166,834.4769441979654,0.0001169985301261106,1.4519692123429186,341.8846369854794,0.4512694523043691
3.0,293,50,2,1,0.8288518272339562,754.0193366861763,747.6483572096395,0.0,1.319129792331823,303.35661773529057,0.4518723800531705
1.0,103,500,0,1,0.8325025011202136,760.3086423361658,752.4685662080205,0.0,1.2895540840868178,338.7161825526979,0.45016533346453413
1.0,100,50,4,7,0.8027146692033345,969.8160304926622,948.8776874805892,0.0001958660246776854,1.513934457058194,408.4342866285349,0.4482420905788603
1.0,100,50,0,10,0.7858011754949992,2079.7768311515347,2023.5166078377713,0.0002503338298987467,1.576313480413899,479.3662930517221,0.44909875398554183
3.0,100,50,0,5,0.7826160035914882,2330.856946416315,2240.799222317981,0.00023090819609998235,1.5862216159180844,519.6731954721812,0.4496613097592796
1.0,100,500,2,10,0.8697110311576254,2451.336129787426,2319.9224886296993,0.0,0.8832697967917593,550.9194662010872,0.44957523025743257
1.62,100,500,0,1,0.8510687415972937,3650.5558334924167,3458.6918554357662,0.0,0.9544751442573772,577.472541098356,0.4503706272137397
1.81,100,50,5,10,0.8485973548478045,4443.83761598067,4236.002012426081,0.0,0.9218931736040058,568.5120115195392,0.44909592439478535
1.0,100,135,0,1,0.7923578107843555,4315.592037165795,4109.294320000206,0.0,1.3803079684862893,586.6082387295492,0.450801213295181
1.0,162,50,0,1,0.7676771205447002,4269.418876227981,4073.235394994974,0.0,1.5804945599349667,560.7671746869875,0.4502461091280421
1.0,100,427,0,1,0.794059110201115,4054.720348312464,3935.052932315144,0.0,1.3812013423701595,539.3675683027321,0.44860574338379583
1.0,200,50,0,2,0.806787999423193,2432.3906685250004,2335.1231721356153,7.554108983418255e-05,1.386627794412767,529.513144274229,0.4496902490503105
1.05,170,50,0,10,0.8004265186342862,2222.522975420451,2140.57396611555,0.0001674903561484196,1.4508163054955479,477.63944050073513,0.453479650674874
1.0,100,50,4,6,0.85880240767679,1432.2635135135167,1389.9569838883656,0.0,1.0355067220056178,411.64,0.45214264891652906
2.49,462,500,0,2,0.8714188093206583,972.0996854896086,962.0560158685491,0.0,0.9641776687227944,323.36587856485744,0.45080150562006366
2.57,100,50,0,10,0.8797953066223907,709.218351119332,702.3485332202966,0.0,0.9145853175428865,310.6832881315253,0.45075319017495696
1.0,100,50,0,1,0.8514246589686096,725.3853483444859,715.1485316678898,0.0,1.1405849322507102,342.9552465901364,0.44798222979037317
1.0,454,500,4,9,0.8807685869230931,987.2774026690759,956.1197070772695,9.642496838794475e-05,0.8888785510202679,410.40031489384324,0.45005739288955116
3.0,100,500,2,6,0.8772130026374043,2157.100591715978,2087.8175728480537,0.00016815200941651254,0.8404624027297986,475.76,0.44812510509500586
1.0,100,164,0,1,0.8484676096337034,2340.354011548713,2244.267050634936,7.602515588487698e-05,1.0592863705458146,526.120592564993,0.4468182336401219
3.0,100,50,1,7,0.8606386278620161,3688.413039814067,3583.585388115644,0.00021905798833434767,0.8720529135295465,547.7928526250721,0.4456372547782888
1.0,500,500,0,7,0.7961552693414751,4330.061281804781,4168.633707152775,0.0,1.3474680123029474,555.5995413824633,0.44866818651667795
1.0,500,50,4,1,0.8161292137658243,4548.395911219886,4373.724304934852,0.0003467847410053246,1.1728687131862379,576.7128034878605,0.45221249286189713
1.0,267,500,0,6,0.8477832668238487,4189.8333333333285,3985.063438798333,6.923769300006924e-05,0.9450988309521536,577.72,0.4523298483694523
1.0,500,50,0,1,0.8044526691677073,4234.517556158168,4027.6935456652727,0.0,1.2889716099308937,565.2882143159269,0.45025464716219854
1.11,372,100,0,10,0.8108987763322497,3263.2467694550346,3111.269705998362,0.00021889547463078006,1.2998881158776276,548.206856274251,0.44888726017655123
1.0,447,376,0,7,0.8544964100094743,2370.795170691093,2265.5499938422186,0.00015353907569476432,1.009176802955039,521.04,0.4514048825426071
3.0,348,50,0,8,0.8054151231956654,2145.8266932270926,2066.721430069198,0.00016864828400371025,1.415923447090126,474.36,0.4463276836158192
1.0,100,146,2,1,0.8204160015236827,996.7791411042944,958.0636549098166,9.915716410510659e-05,1.3713122469485255,403.40000000000003,0.4482895389191869
2.26,100,50,0,1,0.9257175671738441,804.070396806779,794.5470386332437,0.00024155095304903348,0.5404891128551481,335.67635214591417,0.4500947103787939
2.28,500,50,0,3,0.918786554028598,574.8819228722185,567.5690733085667,0.0001288677915017279,0.6113681323155195,310.4080515220609,0.45141752818049935
3.0,500,500,0,10,0.8246297779067961,856.0052003984175,847.1419483779152,0.0,1.3461902051197534,343.47613455461783,0.4504483301891436
1.0,100,50,0,1,0.8466802022888714,1487.6494981760793,1453.429456355122,9.512301740469274e-05,1.1283321705031788,420.5249281971279,0.448302080203033
2.41,106,238,0,10,0.858667648489492,2145.8483331285443,2065.790411242046,0.0,0.990270853938379,487.4793093006069,0.4489209614631885
1.0,500,474,0,1,0.8109299937205103,2366.439066551425,2272.4486819360404,0.0,1.3579304586196685,528.04,0.446557079009166
1.0,100,50,0,9,0.7503058490071067,3858.3805381164975,3751.1056607587634,7.345604091916292e-05,1.7437567558987992,544.5433690609502,0.4461256697605123
2.63,500,218,1,1,0.7561341164662486,4253.102254406676,4094.3816987318082,0.00014448319526028086,1.6723886367748746,553.6976106867177,0.45069722026363435
1.8,433,500,0,1,0.7860402381708695,4428.491754013972,4247.757723039208,7.0745401441369e-05,1.422328287928388,565.4077747109884,0.4488857951599177
1.0,100,278,0,1,0.7420273945516991,4210.6921836068905,4002.0950272314185,0.0,1.790021269891797,570.7929426822927,0.4512263107492708
3.0,232,50,1,6,0.7850764857073228,4359.627622024085,4184.452747945852,0.00021734419106063092,1.434150746960299,552.1270178807152,0.45019204363826687
1.55,295,50,0,1,0.784006141511872,3742.5922220752263,3600.9174257998075,7.446467401256302e-05,1.483018283627831,537.167462698508,0.4485069362224916
1.0,100,50,0,1,0.8181570762747556,2454.210526315789,2360.0393059150606,7.907638779060572e-05,1.294110242618679,505.84000000000003,0.44954926458959354
1.0,500,500,5,10,0.8002499783009314,2165.3801169590633,2094.890321040696,8.625894936599672e-05,1.4558186410938248,463.72,0.44992667989303886
3.0,100,50,0,1,0.8211306994403065,989.200620054645,957.6106956844081,0.0,1.3660606939529127,391.0452690107604,0.4524345545548985
1.0,379,360,4,4,0.8461710612087312,763.9869281045751,754.0196613287977,0.00012116806009935781,1.1797889545621731,330.12,0.45292620865139954
1.0,100,112,0,1,0.8252000184173897,708.0967152593469,700.7647326844832,0.00026295272384658553,1.350911898948395,304.24328333133326,0.4485932237011015
2.29,298,500,2,1,0.803037429706919,955.7531466887998,947.1290619080482,0.00011881686978727872,1.512033521651845,336.63906594751853,0.448312670221796
2.41,100,50,0,10,0.8316344356840681,1496.4475013758245,1465.4313867497822,0.0,1.248195218256601,417.11427542898286,0.4487916984152891
1.0,500,500,0,8,0.7971823347808809,2200.941997040087,2130.6979852702,0.0,1.4781533223426104,487.9138242470301,0.4491719816495065
2.26,132,500,0,1,0.7753610488496336,2431.1160402599194,2338.9684221275334,7.688852814917895e-05,1.6379550167337178,520.2336546538138,0.451099480426563
1.0,100,50,0,10,0.7752082541998198,3347.3366548291615,3219.69688991763,0.0,1.5794328482432154,552.1048684105272,0.45011951381891824
1.0,100,500,5,2,0.8229179055529383,4141.218884545411,3954.988504562908,0.0,1.146783175939549,565.8949253970159,0.44991870830071473
1.0,100,50,3,1,0.8041789561483011,4365.749414012603,4171.489303282806,0.00013842371262541762,1.2817168794784928,577.9356620529642,0.44905876139206163
1.0,100,235,0,1,0.7919640579811578,3673.3818149388626,3451.6340323824315,6.900245192208621e-05,1.4266490030028511,579.7359244739579,0.4513213729414547
1.0,100,342,0,3,0.7877262485136136,4245.04018336658,4083.036820969569,0.0,1.4205874450798859,543.8294141838883,0.4531812096196199
1.0,500,272,0,10,0.8080067515384324,3773.8183331001396,3645.966523539604,7.55240357154346e-05,1.2884687777331192,529.6327138914444,0.45102331534010914
1.0,456,50,0,1,0.754637914092619,2412.539297139556,2318.0870933412766,0.0,1.8052091409096862,512.31374425023,0.4504996828664018
3.0,393,387,0,1,0.8120637232040893,2160.88398267519,2094.461397390754,0.00017441594856475702,1.361296536467958,458.67365145394183,0.4508589936632302
1.0,469,278,4,1,0.8522632561619903,972.3793739517905,945.1704077308918,0.0,1.1179756246479875,386.0993333175204,0.4472185565824332
1.0,100,87,0,5,0.8318212094366118,851.7985233566015,843.1540065079107,0.0,1.2889319068449556,314.8433297331893,0.4511497860869595
2.34,100,50,0,1,0.8677864560348199,818.3020659255737,811.9139662417332,0.00025592080186279554,1.0028559757121387,312.59670733170674,0.450159961249408
1.0,389,387,0,4,0.8757425923041118,889.3365609560472,877.4585156183045,0.0,0.9351660923479604,357.1214291783063,0.4516129377653549
2.01,409,50,0,1,0.7888206529524979,1718.915671858078,1682.0395878511479,0.0,1.5760696010563757,429.19490740370384,0.4496738129048798
1.84,500,455,0,1,0.8596733461684738,2297.7690648605185,2220.1535847710093,0.0002448183036424249,0.9715261723905412,490.16596503860154,0.4488330267680308
1.0,100,50,5,1,0.8609247350917236,2419.2833336260237,2323.730561917024,7.555051328049824e-05,0.9543505550548819,529.4470978839154,0.4480961476158931
2.5,100,304,5,1,0.8363750518993471,3640.0633208901545,3512.826532038798,0.00021658780068786678,1.0701367474395485,554.0330514779408,0.4479099018775625
1.0,500,50,5,6,0.8015838911069082,4279.693877551022,4117.981630226408,0.00014111338460452976,1.3071241274496108,566.92,0.44888167642700916
1.49,465,467,0,1,0.8437310685739199,4515.518920644983,4323.345831816072,0.0001412285920498912,0.9552401691425065,566.5028543496168,0.4513486750096618
1.36,448,138,0,10,0.8065557889560536,4588.406301387422,4398.373939863313,0.0,1.2479943469765462,524.8326850925963,0.447603074281893
2.97,107,151,0,1,0.8045307553892278,4274.442143831223,4071.7295130598486,0.00014924351705396038,1.2852497479557008,536.0259637614496,0.4502648971690348
2.25,500,367,0,9,0.8051520162913907,2672.8850195230107,2549.0900422931245,0.0001544857562495189,1.384409062762504,517.8263813447462,0.44832380390005716
1.0,500,50,3,8,0.7857970225607964,2396.2803272023784,2308.126232255149,8.165593204895676e-05,1.5566469556676137,491.1615422529456,0.45127860658202024
1.0,500,50,0,1,0.8791731563327274,2134.71206806594,2073.2830735490584,0.0,0.8263482446176801,437.66869210463165,0.44946074498118205
1.0,100,263,1,1,0.9011234671908129,1035.410546003096,1012.8101196815038,0.00010892038275690326,0.7225203995184957,367.24072196179316,0.45310972943276273
1.0,166,500,0,2,0.9352880776486071,788.4540663496556,780.1086902958257,0.00012783344563223974,0.46515428669836306,312.9321912444143,0.45263964892469816
3.0,100,500,3,1,0.9444145671909242,736.1363636363609,728.6969452195596,0.0,0.3958556855107422,314.96000000000004,0.45085090170180336
2.54,260,500,0,7,0.8485358691683189,892.9372197309438,883.5280557438055,0.0,1.1524975374709565,368.76000000000005,0.4497233973315977
3.0,500,329,3,1,0.8141874626050614,1433.911033410831,1392.7601123443694,9.011201487956352e-05,1.3920977036045765,443.8919721577726,0.4473280890000734
2.1,100,148,0,1,0.774046881442827,2227.4280186131155,2150.4249728094446,0.000158630436064317,1.661379254537837,504.3067525298988,0.44693843163219515
1.0,238,500,1,6,0.7769400294646203,2456.3170940283762,2361.5557132412605,7.454795606287384e-05,1.623734908128591,536.5673602944117,0.45079768400413545
1.0,100,50,0,1,0.7666142530190009,2997.8448275862006,2839.1951529658104,0.0,1.672517976496259,566.04,0.44908487032718536
2.28,100,190,0,1,0.7942931058534748,4309.23049234658,4132.405214583121,0.0,1.3642672962745448,559.0322083116675,0.44969949352149974
1.74,500,50,0,1,0.7633034786738557,4389.55094991364,4205.73201130802,0.0,1.607062738568432,589.0,0.4503225806451613
2.23,254,50,0,8,0.7733285994845619,4230.513918629555,4028.7335031992875,6.950719399457844e-05,1.5379239423412214,575.48,0.44894696601098216
1.04,100,218,0,10,0.770432139494889,4123.696238497048,4008.1386678421413,0.00014071991968271538,1.565200280656883,568.4937871224755,0.4499789893687479
1.0,451,50,0,1,0.7894519587498646,2480.3244818257126,2365.4668865894487,7.316991309365835e-05,1.5227116112277237,546.6727826886925,0.448818335023998
1.0,100,466,0,1,0.8295855711345836,2322.3404475451516,2234.073142301574,0.000394417178871715,1.210646143570696,507.0732482700692,0.4490810353291291
1.0,500,475,0,1,0.8074440306714078,2095.6430537292845,2042.8387355882878,0.00017869417998559568,1.402140973291514,447.674345826167,0.45192998613354607
1.08,100,500,1,7,0.818839563866704,937.6259946949608,915.2405780282942,0.0,1.3875212699755923,380.12,0.4534357571293276
1.0,279,500,0,9,0.8332771488065738,561.5555555555617,553.2982026143852,0.0,1.296621017608412,320.36,0.4547384192783119
1.0,500,500,1,1,0.8365108456074781,488.1944444444447,481.3603988603991,0.00012564392511622062,1.2753434525131142,318.36,0.4494283201407212
1.0,500,50,2,10,0.8238929904859675,921.3295438754196,912.5992288237741,0.00010882868767390306,1.347507459646939,367.5648481939278,0.44629446828873737
3.0,500,50,0,1,0.8176912943240439,1634.1489361702104,1598.5744412207155,0.0,1.3507121994946176,444.36,0.44828517418309477
1.0,100,500,0,10,0.7792570935966003,2242.7132710595324,2165.361596955487,7.987010335325555e-05,1.6188476820866575,500.79314267429305,0.44592652473161454
1.08,444,50,0,1,0.7948867887790867,2353.0665404865094,2247.361292793062,0.0,1.4875580953246539,548.1923971041159,0.45114918018647143
2.43,100,181,0,1,0.7678890230702635,3421.4063245530897,3260.9315457393377,0.0,1.634143219761477,562.1749067925434,0.44734588451362395
1.0,500,50,1,1,0.7390446472996604,4191.851441241686,4043.2885345171744,6.854949273375378e-05,1.8130010567586203,583.52,0.45139840965176853
2.12,291,484,2,10,0.7924413463808665,4232.883817427378,4031.045252404956,0.00020329335230737954,1.3845983399207078,590.28,0.4476519617808498
1.0,100,275,2,1,0.8168275503591876,4412.520348217075,4233.2281578503125,0.0,1.1771879802575862,569.3122275108996,0.45057258731678185
1.0,292,52,0,5,0.771593791433989,3816.5577772820907,3629.73849605323,7.129428517957043e-05,1.578897204179885,561.2723459061638,0.4505204913435591
1.39,500,500,0,10,0.763531950302226,2959.04356124504,2860.6079661356803,7.431253855877129e-05,1.6976073882590517,538.2671723475756,0.4473099782664663
1.22,127,341,0,10,0.8329664435946988,2315.4407051905546,2228.412110450166,0.00023835690390727404,1.184329976913237,503.44671386855475,0.4502621919586542
1.0,100,50,0,1,0.8232788116403429,2054.0583554376644,2004.0915559688729,0.00018269845619804512,1.2781324462513102,437.88,0.45080844066867637
2.55,408,50,5,10,0.8310682457246559,992.2913905140657,975.9780542437828,0.0,1.285845052710825,358.55508499660016,0.45091479344059365
1.0,100,352,3,1,0.8934131602129252,997.5565610859721,990.7480504476742,0.0001325556733828208,0.7861527865653775,301.76,0.4532078472958642
2.44,100,50,3,1,0.8997726352403872,770.9235668789806,763.9585734840005,0.00012465719272001995,0.7504068656793631,320.88,0.45125903764647224
3.0,100,271,0,1,0.8327740363693594,883.2029854672352,868.5117177574882,0.0001044373997380075,1.2792083441381576,382.9892372305108,0.44950392819973883
2.3,100,298,0,1,0.8235668398542307,1887.9753002812538,1843.1838167517403,0.0002636669193004431,1.2865659767597861,455.1318020720829,0.44726664778036357
3.0,100,290,2,5,0.8182669265640281,2265.5154278500167,2182.5976642288592,0.00023530616339530495,1.3051235387583555,509.9738921772516,0.4487058913872524
1.28,500,500,0,1,0.8559995917996934,2411.319460931968,2316.8705287870107,7.251006000947068e-05,0.994251912491801,551.6255269789209,0.4505112126003805
1.0,100,50,1,1,0.7901777327975346,3352.9545454545405,3221.9628099173506,0.0,1.459414225773994,582.6,0.4506694129763131
3.0,373,286,1,8,0.8502620656559374,4285.593612676741,4123.079564327155,0.0,0.9176143688523708,579.0719011239551,0.45126753420229465
3.0,102,406,0,1,0.762694251943162,4323.809523809527,4145.389056623764,0.00013550135501355014,1.6158683623969008,590.4,0.4497289972899729
2.33,500,500,1,1,0.7870093534640324,4285.388906149658,4092.816551026662,0.0,1.4246516570485293,577.0805590072969,0.4485340388484228
1.09,100,500,0,1,0.8329496711705127,3944.718737309947,3807.2658970675975,0.0,1.0780031428233137,563.8871714868595,0.4520110579167819
3.0,381,50,0,5,0.8138230455565998,2571.2765957446786,2474.059105682214,0.00014752526370140888,1.3209427283055695,542.28,0.44950947849819284
1.0,314,500,0,10,0.8052555884210015,2288.1164014697397,2200.3310719177957,0.0,1.4083403768524034,507.7532578696852,0.4492673868364885
1.0,100,50,0,10,0.8668106696838846,1865.3661050984126,1820.2367712511423,0.00018562735485608224,0.9422899586075578,430.95372548952594,0.45164288599739705
3.0,108,50,0,1,0.8822434521358564,962.0496914551107,945.2229009832902,0.00023063048157034735,0.8780153688687273,346.8752241910324,0.4505303866867662
1.0,500,500,0,4,0.8801381643657993,872.3777836200208,866.0316106188902,0.0,0.9009477052656417,304.1612851121301,0.44950022646622634
2.88,108,50,0,1,0.9196332075164095,600.6517243733178,593.9425698992709,0.0,0.6031145300596378,327.40452018080725,0.45033601857573397
2.08,500,50,5,1,0.884969042518875,924.8859645694542,909.5020512393721,0.00010189374082156468,0.8588976051737292,392.5501187952482,0.4492561467541802
1.0,100,50,0,2,0.7890663681644716,1831.0294092481622,1783.9987830163968,0.0,1.566968114942075,456.976469568374,0.45216625107673897
3.0,424,358,0,1,0.8226344322745504,2257.000000000001,2170.443830570903,0.0,1.2713430807845676,527.08,0.44995067162480074
2.25,186,50,0,8,0.804106035569281,2441.0285137941064,2345.150976789989,0.00014323287186693187,1.407325933349216,558.5086655409283,0.44730787307427566
3.0,100,500,0,10,0.7815701346037602,3815.9090909091137,3712.271031207621,7.074136955291453e-05,1.4963581030269206,565.44,0.4470854555744199
1.48,246,243,0,10,0.7551315750914884,4248.369872943356,4083.1069244174682,6.972137907967534e-05,1.6810920632645723,573.7121171153154,0.45039390947765
1.73,338,50,3,10,0.7737221629545943,4369.294023234391,4223.5991683214925,0.00013600912667783264,1.523520905058027,588.2075859034361,0.4512070338711608
1.0,500,50,4,3,0.7671562370296502,4101.094890510944,3936.4029473829823,0.0,1.5948335091663344,588.52,0.45150547135186575
1.0,100,50,0,10,0.7672908463929266,4006.707204802596,3887.1046616872286,0.0,1.5985461666402607,567.1444812415007,0.44784545623662475
1.0,253,500,0,7,0.7738650850234348,2414.744635800207,2318.5282888540414,0.00015026401283972765,1.651003027631701,532.4069186767471,0.4494364947748822
2.51,100,321,0,1,0.7746596931861298,2317.5214528909482,2237.9421180130457,8.109534399933528e-05,1.650711478126163,493.2465666626665,0.45089614961519064
1.0,500,346,5,1,0.7989276259190403,1745.3434450086938,1698.7862693392403,9.276189610836832e-05,1.493589145043862,431.1942914283429,0.4502783138879415
1.0,100,330,0,1,0.8225346729884737,935.2761627906972,921.0222731160154,0.00022246941045606227,1.3574010627410742,359.6,0.45050055617352613
1.52,213,204,0,1,0.8528895663694855,580.3748506713735,573.3381436672892,0.00012949540570509715,1.1381673784214161,308.87891231513424,0.4493654833892862
1.0,100,500,0,10,0.9015767245239987,510.97443567356595,503.7681147779968,0.0,0.7535614521262913,325.96843713748547,0.449625726462581
1.0,100,500,0,5,0.8324459198173964,932.1738112109442,917.3989999976401,0.00020675815750974554,1.2783666981055233,386.9254838190808,0.44908497047785034
1.0,221,85,0,4,0.8551218741200555,1891.5648963302033,1845.8202007914085,0.00017230744544752068,1.0341008889112742,464.2863794551782,0.45007324048623254
3.0,100,50,0,1,0.7937498827934896,2290.896027317717,2209.410710162717,7.738036722153155e-05,1.4998359523349596,516.9269859560677,0.4483827654958698
1.44,100,50,5,1,0.7868085060423721,2450.544358213982,2353.8076011217345,0.0,1.5453868863498326,558.7451861925523,0.44992483886894963
1.89,100,50,0,8,0.7949998642168346,3157.6490778224525,3012.5010269915583,6.965058009914504e-05,1.4341901149446583,574.2952886115445,0.44981537650884723
1.0,138,500,0,10,0.7867398416751384,4331.791591985827,4176.062104936304,0.00027596892489452997,1.421934205518365,579.7522323107077,0.4476335069977261
3.0,100,485,0,1,0.7694267202780245,4262.7255382299245,4073.9711208979743,0.00020350303234511246,1.5662893430735179,589.6796662395515,0.44864999258823496
1.0,100,50,0,9,0.7844799245357497,4244.896907216494,4086.5142057946928,0.0,1.4464468999469626,586.44,0.4526976331764545
3.0,100,50,0,1,0.8047237307878631,3505.3571428571418,3374.8113682092544,0.0,1.3328712033282157,561.8000000000001,0.44862940548237806
3.0,100,500,0,5,0.8338183546650897,2479.0498662245045,2385.451550729497,0.0,1.1673031154474829,540.9126802927883,0.44886487186904245
2.32,100,50,0,8,0.8008053571890321,2249.126194258455,2173.76411901996,0.00024118339856717187,1.4456450985813283,497.56658586343457,0.45132246758388195
1.02,100,50,0,1,0.855586078443235,1736.9002728902644,1703.215767290172,0.00028221629999194183,1.040076405181455,425.20577303092125,0.4523047717181825
1.0,481,362,0,1,0.8634609928337251,806.9178082191793,794.1496089854628,0.0,1.0389431434233773,355.4,0.44918401800787844
1.0,100,231,0,1,0.8558966236942673,662.3936775141918,655.6954864540164,0.0002561845242033781,1.1083783359318482,312.2811587185939,0.448443680424446
1.0,100,50,0,3,0.9031713447459403,841.1725663716818,833.8862760491012,0.0,0.7187939472851185,320.36,0.45124235235360216
